,Unnamed: 0,MAF_NAME,BLKID,FULLNAME,TLIDs
28423,28423,Albion St,080310041034009,Albion St,[177311142]
28424,28424,Bellaire St,080310041034010,Bellaire St,[177311157]
28425,28425,Bellaire St,080310041034011,Bellaire St,[177311157]
28426,28426,Bellaire St,080310042016005,Bellaire St,[177311159]
28427,28427,Bellaire St,080310042016004,Bellaire St,[177311159]
28428,28428,E 22nd Ave,080310042016005,E 22nd Ave,[177311175]
28429,28429,E 22nd Ave,080310042016010,E 22nd Ave,[177311175]
28430,28430,Clermont St,080310041034012,Clermont St,[177311163]
28431,28431,Clermont St,080310041034013,Clermont St,[177311163]
28432,28432,E 23rd Ave,080310041034012,E 23rd Ave,[177311166]
28433,28433,E 23rd Ave,080310042016003,E 23rd Ave,[177311166]
28434,28434,S Federal Blvd,080310045063010,S Federal Blvd,[177328010]
28435,28435,S Eliot St,080310013012007,S Eliot St,[177328193]
28436,28436,S Eliot St,080310013012008,S Eliot St,[177328193]
28437,28437,S Federal Blvd,080310046021000,S Federal Blvd,[177328040]
28438,28438,S Grove St,080310046021006,S Grove St,[177328041]
28439,28439,S Decatur St,080310013012011,S Decatur St,[177328219]
28440,28440,S Decatur St,080310013012010,S Decatur St,[177328219]
28441,28441,W Florida Ave,080310046022005,W Florida Ave,[177328057]
28442,28442,W Florida Ave,080310046024014,W Florida Ave,[177328057]
28443,28443,S King St,080310046022026,S King St,[177328075]
28444,28444,W Mexico Ave,080310046022024,W Mexico Ave,"[177328114, 177328093, 177328108, 177328113]"
28445,28445,W Mexico Ave,080310046022010,W Mexico Ave,[177328114]
28446,28446,S Hazel Ct,080310046022000,S Hazel Ct,[177328137]
28447,28447,S Hazel Ct,080310046022001,S Hazel Ct,[177328137]
28448,28448,W Iowa Ave,080310014023004,W Iowa Ave,"[177328144, 177328352, 177328350]"
28449,28449,W Iowa Ave,080310014023003,W Iowa Ave,[177328144]
28450,28450,W Iowa Ave,080310014023001,W Iowa Ave,[177328352]
28451,28451,W Colorado Ave,080310046023003,W Colorado Ave,[177328109]
28452,28452,W Evans Ave,080310046035002,W Evans Ave,[177329342]
28453,28453,W Jewell Ave,080310046035000,W Jewell Ave,"[177328123, 177328157]"
28454,28454,W Jewell Ave,080310046023003,W Jewell Ave,[177328123]
28455,28455,S Lowell Blvd,080310046034000,S Lowell Blvd,"[177329341, 177329344]"
28456,28456,W Asbury Ave,080310046035008,W Asbury Ave,[177328124]
28457,28457,W Asbury Ave,080310046035000,W Asbury Ave,[177328124]
28458,28458,W Florida Ave,080310014015016,W Florida Ave,[177328413]
28459,28459,W Florida Ave,080310014015011,W Florida Ave,[177328347]
28460,28460,S Decatur St,080310014024004,S Decatur St,[177328377]
28461,28461,S Decatur St,080310014024005,S Decatur St,[177328377]
28462,28462,W Colorado Ave,080310014024011,W Colorado Ave,[177328380]
28463,28463,W Colorado Ave,080310014024004,W Colorado Ave,[177328380]
28464,28464,S Decatur St,080310156002028,S Decatur St,[177328383]
28465,28465,S Decatur St,080310156002029,S Decatur St,[177328383]
28466,28466,W Jewell Ave,080310156002028,W Jewell Ave,"[177328400, 177328384]"
28467,28467,W Jewell Ave,080310014024006,W Jewell Ave,[177328400]
28468,28468,S Dale Ct,080310014024006,S Dale Ct,[177328393]
28469,28469,S Dale Ct,080310014024011,S Dale Ct,[177328393]
28470,28470,S Dale Ct,080310013013014,S Dale Ct,[177328196]
28471,28471,S Dale Ct,080310013013013,S Dale Ct,[177328196]
28472,28472,S Clay St,080310013012004,S Clay St,[177328210]
28473,28473,S Clay St,080310013012005,S Clay St,[177328210]
28474,28474,S Bryant St,080310014015002,S Bryant St,[177328249]
28475,28475,S Bryant St,080310014015003,S Bryant St,[177328249]
28476,28476,W Arkansas Ave,080310014015016,W Arkansas Ave,[177328408]
28477,28477,W Arkansas Ave,080310014015002,W Arkansas Ave,[177328408]
28478,28478,S Zuni St,080310013012019,S Zuni St,[177328302]
28479,28479,S Zuni St,080310013012016,S Zuni St,"[177328302, 177328301]"
28480,28480,W Alys Pl,080310013013021,W Alys Pl,[177328285]
28481,28481,W Alys Pl,080310013013019,W Alys Pl,[177328285]
28482,28482,S Tejon St,080310013022022,S Tejon St,[177328291]
28483,28483,W Tennessee Ave,080310013013021,W Tennessee Ave,[177328321]
28484,28484,W Ohio Ave,080310013013019,W Ohio Ave,[177328279]
28485,28485,W Ohio Ave,080310013013001,W Ohio Ave,[177328279]
28486,28486,S Umatilla Way,080310013013019,S Umatilla Way,[177328282]
28487,28487,E Alameda Ave,080310038003018,E Alameda Ave,[177338678]
28488,28488,E Dakota Ave,080310039011030,E Dakota Ave,"[639438055, 639438056]"
28489,28489,S Colorado Blvd,080310039011011,S Colorado Blvd,"[639438071, 177516110, 639438071]"
28490,28490,Belcaro Dr,080310039012005,Belcaro Dr,[177338852]
28491,28491,S Albion St,080310043034009,S Albion St,[177338692]
28492,28492,S Albion St,080310043034008,S Albion St,[177338692]
28493,28493,E Bayaud Ave,080310043034013,E Bayaud Ave,[177339568]
28494,28494,S Elizabeth St,080310039013003,S Elizabeth St,[177338762]
28495,28495,S Elizabeth St,080310039013004,S Elizabeth St,[177338762]
28496,28496,S Euclid Way,080310039013032,S Euclid Way,[177338774]
28497,28497,S Euclid Way,080310039013013,S Euclid Way,[177338774]
28498,28498,S Elizabeth St,080310039013013,S Elizabeth St,[177338811]
28499,28499,E Kentucky Ave,080310039013013,E Kentucky Ave,[177338772]
28500,28500,S Elizabeth St,080310039013019,S Elizabeth St,[177338805]
28501,28501,S Elizabeth St,080310039013018,S Elizabeth St,[177338805]
28502,28502,E Mississippi Ave,080310039013018,E Mississippi Ave,[177338808]
28503,28503,E Mississippi Ave,080310039021005,E Mississippi Ave,[177338808]
28504,28504,Bonnie Brae Blvd,080310039013021,Bonnie Brae Blvd,"[177338779, 177338782, 177338781]"
28505,28505,S Clayton Way,080310039013030,S Clayton Way,[177338846]
28506,28506,S Clayton Way,080310039013026,S Clayton Way,[177338846]
28507,28507,E Arizona Ave,080310039021006,E Arizona Ave,[177338816]
28508,28508,E Arizona Ave,080310039021009,E Arizona Ave,[177338816]
28509,28509,E Mississippi Ave,080310039013029,E Mississippi Ave,[177338877]
28510,28510,E Mississippi Ave,080310039021003,E Mississippi Ave,[177338877]
28511,28511,W Florida Ave,080310014015018,W Florida Ave,[632640288]
28512,28512,W Evans Ave,080310156002030,W Evans Ave,[636169624]
28513,28513,E Cedar Ave,080310043034021,E Cedar Ave,[177338723]
28514,28514,E Cedar Ave,080310043034026,E Cedar Ave,[177338723]
28515,28515,E Florida Ave,080310039023011,E Florida Ave,[177338940]
28516,28516,S Fillmore St,080310039021018,S Fillmore St,[177338890]
28517,28517,S Fillmore St,080310039021019,S Fillmore St,[177338890]
28518,28518,Ohm Way,080310039013000,Ohm Way,[177338850]
28519,28519,Ohm Way,080310039013012,Ohm Way,[177338850]
28520,28520,E Kentucky Ave,080310039013024,E Kentucky Ave,[177338845]
28521,28521,E Kentucky Ave,080310039013030,E Kentucky Ave,[177338845]
28522,28522,E Kentucky Ave,080310039012020,E Kentucky Ave,"[177338868, 177338869]"
28523,28523,E Mississippi Ave,080310039013033,E Mississippi Ave,[177338883]
28524,28524,E Mississippi Ave,080310039021002,E Mississippi Ave,[177338883]
28525,28525,E Mississippi Ave,080310039012024,E Mississippi Ave,[177338907]
28526,28526,E Mississippi Ave,080310039022007,E Mississippi Ave,[177338907]
28527,28527,E Arizona Ave,080310039021002,E Arizona Ave,[177338891]
28528,28528,E Arizona Ave,080310039021013,E Arizona Ave,[177338891]
28529,28529,E Arizona Ave,080310039021000,E Arizona Ave,[177338911]
28530,28530,E Arizona Ave,080310039021015,E Arizona Ave,[177338911]
28531,28531,S Cook St,080310039022005,S Cook St,[177338910]
28532,28532,E Evans Ave,080310040062009,E Evans Ave,[606029608]
28533,28533,Clay St,080310008001000,Clay St,[177301806]
28534,28534,Clay St,080310006001037,Clay St,[177301806]
28535,28535,Umatilla St,080310019011016,Umatilla St,"[177302045, 177302043]"
28536,28536,Umatilla St,080310019011017,Umatilla St,[177302045]
28537,28537,W 13th Ave,080310019011024,W 13th Ave,[177302074]
28538,28538,Xinca Ct,080310019011031,Xinca Ct,[177393965]
28539,28539,Xinca Ct,080310019011037,Xinca Ct,"[177393965, 177394001, 177394001]"
28540,28540,W Mulberry Pl,080310019011036,W Mulberry Pl,[177302080]
28541,28541,Tejon St,080310019011039,Tejon St,[177304222]
28542,28542,W 52nd Ave,080310002012004,W 52nd Ave,[177410209]
28543,28543,W 52nd Ave,080310019011037,W 12th Ave,"[177302070, 177396340]"
28544,28544,Pecos St,080310002012015,Pecos St,[177302486]
28545,28545,Osage St,080310002012018,Osage St,[177302484]
28546,28546,W 51st Ave,080310002012019,W 51st Ave,[177302527]
28547,28547,Osage St,080310002012019,Osage St,[177302487]
28548,28548,W 52nd Ave,080310002012002,W 52nd Ave,[177410207]
28549,28549,Osage St,080310002012029,Osage St,[177302539]
28550,28550,W Stoll Pl,080310002012027,W Stoll Pl,[177302533]
28551,28551,W Stoll Pl,080310002012021,W Stoll Pl,[177302533]
28552,28552,W 47th Ave,080310002022011,W 47th Ave,[177303295]
28553,28553,W 47th Ave,080310002022009,W 47th Ave,[177303295]
28554,28554,Jason St,080310002021003,Jason St,[177630890]
28555,28555,Jason St,080310002021002,Jason St,"[177630890, 177303423]"
28556,28556,W 38th Ave,080310015003022,W 38th Ave,[177630459]
28557,28557,E 56th Ave,080310015003020,W 38th Ave,[177303849]
28558,28558,Acoma St,080310015001022,Acoma St,"[177302763, 177302795]"
28559,28559,Acoma St,080310015001024,Acoma St,[177302763]
28560,28560,Broadway,080310015002017,Broadway,[177630907]
28561,28561,Albion St,080310042015005,Albion St,[177311182]
28562,28562,Albion St,080310042015006,Albion St,[177311182]
28563,28563,E 17th Ave,080310042014005,E 17th Ave,[177311317]
28564,28564,E 17th Ave,080310042015011,E 17th Ave,[177312059]
28565,28565,Garfield St,080310037011024,Garfield St,[177311241]
28566,28566,Garfield St,080310037011023,Garfield St,[177311241]
28567,28567,Madison St,080310037031010,Madison St,[177311227]
28568,28568,E 13th Ave,080310037031016,E 13th Ave,[177311267]
28569,28569,Monroe St,080310037031016,Monroe St,[177311234]
28570,28570,Monroe St,080310037031015,Monroe St,[177311234]
28571,28571,E 12th Ave,080310037032006,E 12th Ave,[177311269]
28572,28572,E 12th Ave,080310037032013,E 12th Ave,[177311269]
28573,28573,I- 70 Bus,080310037031002,I- 70 Bus,"[177311248, 177311247]"
28574,28574,Garfield St,080310037032005,Garfield St,[177311284]
28575,28575,Garfield St,080310037032004,Garfield St,[177311284]
28576,28576,E 17th Ave,080310037011019,E 17th Ave,[177311239]
28577,28577,Jackson St,080310037031014,Jackson St,[177311255]
28578,28578,Jackson St,080310037031013,Jackson St,[177311255]
28579,28579,Jackson St,080310037032004,Jackson St,[177311286]
28580,28580,Jackson St,080310037032003,Jackson St,[177311286]
28581,28581,W 48th Ave,080310002012040,W 48th Ave,[606071416]
28582,28582,W 38th Ave,080310015003021,W 38th Ave,[605894573]
28583,28583,E 16th Ave,080310037011020,E 16th Ave,[639437554]
28584,28584,Madison St,080310037032023,Madison St,[177311274]
28585,28585,Madison St,080310037032022,Madison St,[177311274]
28586,28586,E 10th Ave,080310037032022,E 10th Ave,[177311281]
28587,28587,E 10th Ave,080310033001004,E 10th Ave,[177311281]
28588,28588,E 11th Ave,080310037032015,E 11th Ave,[177311297]
28589,28589,E 11th Ave,080310037032020,E 11th Ave,[177311297]
28590,28590,E 11th Ave,080310037032016,E 11th Ave,[177311303]
28591,28591,E 11th Ave,080310037032019,E 11th Ave,[177311303]
28592,28592,Jackson St,080310037032020,Jackson St,[177311298]
28593,28593,Jackson St,080310037032019,Jackson St,[177311298]
28594,28594,I- 70 Bus,080310043011006,I- 70 Bus,[177311350]
28595,28595,Clermont St,080310042014012,Clermont St,[177311347]
28596,28596,Clermont St,080310042014011,Clermont St,[177311347]
28597,28597,Clermont St,080310042014017,Clermont St,[177311349]
28598,28598,Clermont St,080310042014018,Clermont St,[177311349]
28599,28599,E 13th Ave,080310043011009,E 13th Ave,"[613243912, 177311370, 613243911]"
28600,28600,E 13th Ave,080310043011024,E 13th Ave,[177311370]
28601,28601,E 12th Ave,080310043011023,E 12th Ave,[177311390]
28602,28602,E 12th Ave,080310043011030,E 12th Ave,[177311390]
28603,28603,Ash St,080310043011024,Ash St,[177311371]
28604,28604,Ash St,080310043011023,Ash St,[177311371]
28605,28605,E 12th Ave,080310043011024,E 12th Ave,[177311375]
28606,28606,E 12th Ave,080310043011029,E 12th Ave,[177311375]
28607,28607,I- 70 Bus,080310043011004,I- 70 Bus,"[177311357, 177311356]"
28608,28608,Birch St,080310043011011,Birch St,[177311361]
28609,28609,Birch St,080310043011012,Birch St,[177311361]
28610,28610,E Hale Pkwy,080310043011030,E Hale Pkwy,[177311384]
28611,28611,E Hale Pkwy,080310043011031,E Hale Pkwy,[177311401]
28612,28612,E Hale Pkwy,080310043012001,E Hale Pkwy,"[177311401, 617188050]"
28613,28613,E 11th Ave,080310043012004,E 11th Ave,"[612877056, 612877055]"
28614,28614,S Tejon St,080310013022023,S Tejon St,[177328327]
28615,28615,S Tejon St,080310014013005,S Tejon St,[177328331]
28616,28616,W Arkansas Ave,080310014012005,W Arkansas Ave,[177328430]
28617,28617,W Mexico Ave,080310014023009,W Mexico Ave,[635534515]
28618,28618,W Mexico Ave,080310014023008,W Mexico Ave,[635534515]
28619,28619,W Mexico Ave,080310014021013,W Mexico Ave,[177328447]
28620,28620,W Mexico Ave,080310014022009,W Mexico Ave,"[177328447, 177328459]"
28621,28621,S Vallejo St,080310014022007,S Vallejo St,[177328433]
28622,28622,S Vallejo St,080310014022008,S Vallejo St,[177328433]
28623,28623,S Tejon St,080310014022005,S Tejon St,[177331090]
28624,28624,S Tejon St,080310014022006,S Tejon St,[177331090]
28625,28625,S Vallejo St,080310014021010,S Vallejo St,[177328468]
28626,28626,S Vallejo St,080310014021011,S Vallejo St,[177328468]
28627,28627,S Tejon St,080310014021018,S Tejon St,[177331106]
28628,28628,S Tejon St,080310014021017,S Tejon St,[177331106]
28629,28629,S Golden Ct,080310047006012,S Golden Ct,[177328491]
28630,28630,S Golden Ct,080310047006002,S Golden Ct,[177328491]
28631,28631,W Yale Ave,080310048011009,W Yale Ave,[177328617]
28632,28632,S Zurich Ct,080310048011014,S Zurich Ct,[177328693]
28633,28633,S Zurich Ct,080310048011015,S Zurich Ct,[177328693]
28634,28634,W Columbia Pl,080310119022003,W Columbia Pl,[177328662]
28635,28635,S Depew St,080310119022000,S Depew St,[177328685]
28636,28636,S Depew St,080310119022001,S Depew St,[177328685]
28637,28637,Grove St,080310009031001,Grove St,"[177327403, 177327403]"
28638,28638,E Colorado Ave,080310040052000,E Colorado Ave,"[177339028, 177339030, 177338980, 177630636, 606004035]"
28639,28639,E Colorado Ave,080310040052002,E Colorado Ave,"[177339028, 177630636]"
28640,28640,E 1st Ave,080310043062015,E 1st Ave,[177342254]
28641,28641,S Wilding Ct,080310068112011,S Wilding Ct,[177381927]
28642,28642,S Xanthia St,080310068112003,S Xanthia St,"[177343761, 177343758]"
28643,28643,Dillon St,080310083121024,Dillon St,[177630277]
28644,28644,Dillon St,080310083121016,Dillon St,[177630277]
28645,28645,E Chaffee Pl,080310083901021,E Chaffee Pl,[177352204]
28646,28646,E Chaffee Pl,080310083901018,E Chaffee Pl,[177352204]
28647,28647,S Navajo St,080310014011014,S Navajo St,[177629163]
28648,28648,S Navajo St,080310014011013,S Navajo St,[177629163]
28649,28649,S Osage St,080310014011014,S Osage St,"[177625286, 177625286]"
28650,28650,N Grant St,080310015001010,N Grant St,[606003643]
28651,28651,N Grant St,080310015001011,N Grant St,[606003643]
28652,28652,N Vasquez Blvd Frontage Rd,080310035003073,N Vasquez Blvd Frontage Rd,[606062507]
28653,28653,N Vasquez Blvd Frontage Rd,080310035003074,N Vasquez Blvd Frontage Rd,"[606062507, 617188393, 617188393]"
28654,28654,Malta St,080310083911021,Malta St,[177370734]
28655,28655,Perth Cir,080310083911028,Perth Cir,[177630624]
28656,28656,N Dillon St,080310083872013,N Dillon St,[606004832]
28657,28657,N Dillon St,080310083872032,N Dillon St,[606004832]
28658,28658,W 6th Ave,080310019011046,W 6th Ave,"[634915009, 634915010]"
28659,28659,Uinta Way,080310044054000,Uinta Way,"[177627513, 177627512]"
28660,28660,Uinta Way,080310044054025,Uinta Way,[177627513]
28661,28661,Uinta Way,080310044054001,Uinta Way,[177627512]
28662,28662,W Howard Pl,080310007022013,W Howard Pl,"[639434553, 639434554]"
28663,28663,Federal Blvd,080310007022013,Federal Blvd,"[639434555, 639434555]"
28664,28664,Quebec St,080310043042045,Quebec St,"[606035160, 606035159]"
28665,28665,Quince St,080310044054029,Quince St,"[177629711, 177629712]"
28666,28666,S Huron St,080310013022001,S Huron St,[177396186]
28667,28667,W 48th Ave,080310015002012,W 48th Ave,[606088609]
28668,28668,I- 70,080310015002020,I- 70,[617188538]
28669,28669,I- 70,080310015003011,I- 70,"[177389828, 177396251]"
28670,28670,Delaware St,080310015003017,Delaware St,[177303724]
28671,28671,Delaware St,080310015003018,Delaware St,[177303724]
28672,28672,Auraria Pkwy,080310019021021,Auraria Pkwy,"[177630662, 177630660]"
28673,28673,Lipan St,080310021003002,Lipan St,[606086544]
28674,28674,S Dayton Ct,080310068143006,S Dayton Ct,[177344312]
28675,28675,S Dayton Ct,080310068143007,S Dayton Ct,[177344312]
28676,28676,Bike Path,080310068143007,Bike Path,[177381982]
28677,28677,E 47th Ave,080310083902005,E 47th Ave,[177387764]
28678,28678,E 47th Ave,080310083902004,E 47th Ave,[177387764]
28679,28679,Ireland Ct,080310083911010,Ireland Ct,"[177630235, 177630234, 177630235]"
28680,28680,Ireland Ct,080310083911011,Ireland Ct,[177630234]
28681,28681,E 46th Ave,080310083911012,E 46th Ave,[177630240]
28682,28682,Josephine St,080310038005035,Josephine St,[177396601]
28683,28683,Josephine St,080310038005034,Josephine St,[177396601]
28684,28684,S University Blvd,080310038004016,S University Blvd,"[617188843, 177396620]"
28685,28685,S University Blvd,080310032031037,S University Blvd,[177396620]
28686,28686,S University Blvd,080310038004011,S University Blvd,[617188843]
28687,28687,Washington St,080310038004011,,[]
28688,28688,Washington St,080310015001016,Washington St,[642512828]
28689,28689,S Sheridan Blvd,080310055021015,S Sheridan Blvd,"[606107458, 612625991, 177329075, 612625990]"
28690,28690,W Jewell Ave,080310120011003,,[]
28691,28691,Franklin St,080310015001004,Franklin St,"[642018373, 640739851, 635519152, 642018372]"
28692,28692,Franklin St,080310015001007,Franklin St,"[642018373, 640739851]"
28693,28693,Stapleton Dr N,080310041021007,Stapleton Dr N,[177311678]
28694,28694,Bolling Dr,080310083872035,Bolling Dr,[177627189]
28695,28695,Bolling Dr,080310083872034,Bolling Dr,[177627189]
28696,28696,E 1st Ave,080310043062009,E 1st Ave,[177386115]
28697,28697,E 1st Ave,080310043062017,E 1st Ave,[177386115]
28698,28698,I- 25,080310053001010,I- 25,[177341280]
28699,28699,S Tamarac Dr,080310068104014,S Tamarac Dr,[177343909]
28700,28700,Tejon St,080310010001020,Tejon St,[177630524]
28701,28701,E Walsh Pl,080310070372014,E Walsh Pl,[177343120]
28702,28702,S Ivanhoe St,080310069013004,S Ivanhoe St,[177392685]
28703,28703,S Ivanhoe St,080310069013003,S Ivanhoe St,[177392685]
28704,28704,S Xenia St,080310068041010,S Xenia St,[177344132]
28705,28705,S Xenia St,080310068041009,S Xenia St,[177344132]
28706,28706,S Osage St,080310014011013,S Osage St,"[177628187, 177628187]"
28707,28707,S Niagara Way,080310068121019,S Niagara Way,"[177341810, 177341809]"
28708,28708,S Niagara Way,080310068121021,S Niagara Way,[177341809]
28709,28709,Maxwell Pl,080310083861018,Maxwell Pl,[177350231]
28710,28710,E 46th Ave,080310083911000,E 46th Ave,[177629846]
28711,28711,E 48th Ave,080310083911004,E 48th Ave,[177629830]
28712,28712,S Quince St,080310068111002,S Quince St,"[177343534, 177343534]"
28713,28713,S Verbena Ct,080310068112007,S Verbena Ct,"[177343712, 177343712]"
28714,28714,S Valentia Ct,080310068112007,S Valentia Ct,"[177343711, 177343711]"
28715,28715,S Wabash Cir,080310068112007,S Wabash Cir,"[177343765, 177343765]"
28716,28716,E Hampden Ave,080310068113012,E Hampden Ave,[177344018]
28717,28717,S Florence Ct,080310068141011,S Florence Ct,[177344302]
28718,28718,Bike Path,080310068143008,Bike Path,[645522445]
28719,28719,S Monaco Pkwy,080310043063013,S Monaco Pkwy,"[612842736, 612842735]"
28720,28720,E Virginia Ave,080310070372001,E Virginia Ave,[606037592]
28721,28721,E Vassar Ave,080310070372001,E Dakota Ave,[606037583]
28722,28722,E Vassar Ave,080310069014011,E Vassar Ave,[177516173]
28723,28723,S Oneida Way,080310050023007,S Oneida Way,[177342542]
28724,28724,S Oneida Way,080310050023006,S Oneida Way,[177342437]
28725,28725,S Beeler St,080310068141009,S Beeler St,[177344265]
28726,28726,S Beeler St,080310068141006,S Beeler St,"[177344265, 177344252]"
28727,28727,Olmsted Pl,080310083881018,Olmsted Pl,[606058194]
28728,28728,Olmsted Pl,080310083881017,Olmsted Pl,[606058194]
28729,28729,N Jasper Ct,080310083881020,N Jasper Ct,[606058105]
28730,28730,E Eastman Pl,080310068112007,E Eastman Pl,[177343781]
28731,28731,E Eastman Pl,080310068112006,E Eastman Pl,[177343781]
28732,28732,S Wabash Ct,080310068112006,S Wabash Ct,[177343764]
28733,28733,S Wabash Ct,080310068112007,S Wabash Ct,"[177343764, 177343766]"
28734,28734,S Fulton Ct,080310068143002,S Fulton Ct,[177344325]
28735,28735,S Fulton Ct,080310068143003,S Fulton Ct,[177344325]
28736,28736,S Dayton St,080310068143003,S Dayton St,[177344329]
28737,28737,S Colorado Blvd,080310040051019,S Colorado Blvd,"[640072330, 639438176, 177339320, 639438173, 639438176, 639438173]"
28738,28738,E 45th Ave,080310083911005,E 45th Ave,[177630620]
28739,28739,Victor Way,080310083062014,Victor Way,[177349969]
28740,28740,Uvalda St,080310083062014,Uvalda St,[177349952]
28741,28741,Deephaven Ct,080310083862006,Deephaven Ct,[177350237]
28742,28742,Tower Rd,080319800001145,Tower Rd,[606073094]
28743,28743,E Andrews Dr,080310083063010,E Andrews Dr,"[606028188, 606028129]"
28744,28744,E Andrews Dr,080310083063012,E Andrews Dr,[606028188]
28745,28745,S Hazel Ct,080310046022013,S Hazel Ct,"[177396075, 177396075]"
28746,28746,E Evans Ave,080310069014001,E Evans Ave,"[177341378, 177341379]"
28747,28747,E 5th Avenue Pkwy,080310044054055,E 5th Avenue Pkwy,"[177628761, 177626515, 177626516]"
28748,28748,S Monaco Pkwy,080310068123016,S Monaco Pkwy,"[645466759, 639439070, 642913085, 606050583, 639439070]"
28749,28749,S Poplar St,080310043062021,S Poplar St,[636169285]
28750,28750,S Poplar St,080310043062020,S Poplar St,[636169285]
28751,28751,E Cedar Ave,080310044051036,E Cedar Ave,[177629082]
28752,28752,Ensenada St,080310083902014,Ensenada St,"[177624140, 177624135]"
28753,28753,Ensenada St,080310083903021,Ensenada St,[177624140]
28754,28754,E Alameda Ave,080310070882002,E Alameda Ave,[617188458]
28755,28755,Park Ave W,080310016002014,Park Ave W,[606107902]
28756,28756,Auraria Pkwy,080310019021023,Auraria Pkwy,[617188351]
28757,28757,S Fulton St,080310070373001,S Fulton St,[640072197]
28758,28758,S Spruce St,080310070131011,S Spruce St,[177625254]
28759,28759,S Spruce St,080310070131005,S Spruce St,[177625254]
28760,28760,E 40th Ave,080310041071030,E 40th Ave,[177313117]
28761,28761,S Locust St,080310068121010,S Locust St,[177631442]
28762,28762,S Locust St,080310068121011,S Locust St,"[177631442, 177341730]"
28763,28763,S Adams St,080310040051004,S Adams St,"[177396707, 177396707]"
28764,28764,E 42nd Ave,080310083911034,E 42nd Ave,[177627324]
28765,28765,E 42nd Ave,080310083912015,E 42nd Ave,"[177627324, 177627323]"
28766,28766,W Lower Colfax Ave,080310019011053,W Lower Colfax Ave,[177630886]
28767,28767,W Lower Colfax Ave,080310019011054,W Lower Colfax Ave,[177630886]
28768,28768,E 40th Ave,080310083903020,E 40th Ave,[177352223]
28769,28769,E 40th Ave,080310083903019,E 40th Ave,[177352223]
28770,28770,Oak Hill St,080319800001127,Oak Hill St,"[177626024, 177626024]"
28771,28771,S Field St,080310120142003,S Field St,[627348709]
28772,28772,S Field St,080310120142009,S Field St,[627348709]
28773,28773,E Mexico Ave,080310052002005,E Mexico Ave,[177342671]
28774,28774,E Montana Pl,080310052002005,E Montana Pl,[177342650]
28775,28775,E Montana Pl,080310052002001,E Montana Pl,[177342650]
28776,28776,E Colorado Ave,080310052002009,E Colorado Ave,[177342673]
28777,28777,S Marshall St,080310119023003,S Marshall St,[177321949]
28778,28778,S Marshall St,080310119023002,S Marshall St,[177321949]
28779,28779,W Girard Ave,080310119023005,W Girard Ave,[177629564]
28780,28780,S Patton Ct,080310046013013,S Patton Ct,[177630836]
28781,28781,Knox Ct,080310007023010,Knox Ct,[177301652]
28782,28782,E Dartmouth Ave,080310040023007,E Dartmouth Ave,[177340727]
28783,28783,E Dartmouth Ave,080310040022009,E Dartmouth Ave,[177340727]
28784,28784,S Clayton St,080310040023012,S Clayton St,[177340703]
28785,28785,S Dallas Way,080310040023012,S Dallas Way,"[177340707, 177340704]"
28786,28786,S Saint Paul St,080310040023014,S Saint Paul St,[177340781]
28787,28787,E Dartmouth Ave,080310040023014,E Dartmouth Ave,[177340798]
28788,28788,E Dartmouth Ave,080310040022003,E Dartmouth Ave,[177340798]
28789,28789,S Clayton St,080310040022014,S Clayton St,[177340733]
28790,28790,S Clayton St,080310040022013,S Clayton St,[177340733]
28791,28791,S Milwaukee Cir,080310040023005,S Milwaukee Cir,[177340775]
28792,28792,S Milwaukee Cir,080310040023004,S Milwaukee Cir,[177340775]
28793,28793,S Cook St,080310040023018,S Cook St,[177340955]
28794,28794,S Monroe St,080310040061021,S Monroe St,"[177340822, 177627897]"
28795,28795,S Monroe St,080310040061017,S Monroe St,[177340822]
28796,28796,S Monroe St,080310040061024,S Monroe St,[177340853]
28797,28797,Quari St,080310083061005,Quari St,[177349810]
28798,28798,Quari St,080310083061006,Quari St,[177349810]
28799,28799,Hannibal St,080310083881056,Hannibal St,"[639042133, 606028605]"
28800,28800,S Federal Blvd,080310046022013,S Federal Blvd,"[637528853, 637528853]"
28801,28801,E 80th Ave,080319800001124,E 80th Ave,[177630728]
28802,28802,Sheridan Blvd,080310083862015,,[]
28803,28803,Sheridan Blvd,080310009044011,Sheridan Blvd,"[177632062, 177632063]"
28804,28804,E Nielsen Ln,080310040021003,E Nielsen Ln,[177340950]
28805,28805,E Nielsen Ln,080310040021006,E Nielsen Ln,"[177340968, 177340950]"
28806,28806,S Harrison St,080310040021008,S Harrison St,[177340976]
28807,28807,S Bellaire St,080310053001005,S Bellaire St,[177340897]
28808,28808,S Bellaire St,080310053001015,S Bellaire St,[177340897]
28809,28809,E Warren Ave,080310053001015,E Warren Ave,[177340903]
28810,28810,E Warren Ave,080310053001019,E Warren Ave,"[177340903, 177340906, 177340893]"
28811,28811,E Warren Ave,080310053001005,E Warren Ave,[177340906]
28812,28812,E Wesley Ave,080310053001024,E Wesley Ave,[177340890]
28813,28813,S Ash St,080310053001023,S Ash St,[177340895]
28814,28814,S Ash St,080310053001026,S Ash St,[177340914]
28815,28815,S Ash St,080310053001025,S Ash St,[177340914]
28816,28816,E Yale Ave,080310053001027,E Yale Ave,[177340918]
28817,28817,E Warren Ave,080310053001014,E Warren Ave,[177340908]
28818,28818,E Vassar Ave,080310053001029,E Vassar Ave,[177340940]
